timestamp,source_ip,destination_ip,protocol,attack_type,severity,status,packet_size,duration,num_packets,attack_score,rand_noise,log_duration,log_attack_score
24JAN24:16:00:00,147.198.103.176,67.113.117.11,HTTP,Malware,Medium,Blocked,1460,10.35,270,1425.7819113,3.6617672263,2.3369874859,4.3322030128
24JAN24:17:00:00,219.59.149.122,89.21.42.10,ICMP,Brute Force,Low,Blocked,296,95.96,432,1893.7077134,33.432670933,4.5639315422,6.5584143481
24JAN24:18:00:00,73.43.8.76,111.34.37.52,UDP,DDoS,Medium,Successful,616,243.15,311,2851.107922,-14.79486461,5.493678578,7.4308583132
24JAN24:19:00:00,1.205.51.155,147.255.7.21,UDP,DDoS,Critical,Successful,278,206.94,413,2893.429828,68.73491407,5.3324289445,7.3246975544
24JAN24:20:00:00,65.246.73.51,44.174.113.80,ICMP,Malware,Low,Blocked,77,217.49,431,2955.7678356,76.683130533,5.3821529184,7.3772044674
24JAN24:21:00:00,77.196.188.180,178.131.114.19,ICMP,Ransomware,Medium,Blocked,64,209.47,63,1955.8903759,-5.318129644,5.3445805788,7.2868571647
24JAN24:23:00:00,55.174.243.41,133.242.86.170,HTTPS,SQL Injection,High,Successful,500,29.99,347,1270.1322866,-1.705673292,3.4008643262,5.3386160404
25JAN24:00:00:00,52.194.176.113,167.126.14.224,UDP,Malware,Medium,Blocked,1027,81.81,393,2098.1117567,0.2383276614,4.4043996078,6.3507257347
25JAN24:01:00:00,178.183.247.210,83.221.117.22,HTTP,Malware,Low,Blocked,1480,249.55,101,3055.0473803,-48.40974451,5.519659336,7.437465618
25JAN24:02:00:00,212.250.130.182,157.201.14.168,UDP,Ransomware,Low,Blocked,396,294.14,37,2545.0828275,-10.02830662,5.6840558785,7.6250835771
25JAN24:03:00:00,104.203.211.192,23.41.82.255,HTTP,SQL Injection,Medium,Blocked,422,148.2,107,1578.352792,-7.052246189,4.9985627803,6.937651659
25JAN24:04:00:00,145.106.34.10,80.131.239.187,HTTP,DDoS,Medium,Successful,1221,3.01,92,701.64547134,0.1464330195,1.101943401,3.0547764952
25JAN24:05:00:00,29.145.135.109,220.139.228.231,HTTPS,Phishing,Critical,Blocked,608,42.1,308,1371.0618275,-7.862335225,3.7400479782,5.6589164626
25JAN24:06:00:00,30.37.57.216,98.164.130.251,TCP,Brute Force,Low,Blocked,1496,96.69,185,2120.1530073,-21.57737626,4.5715100879,6.4850208616
25JAN24:07:00:00,45.203.225.198,165.50.56.175,TCP,DDoS,Medium,Blocked,1111,173.62,216,2508.5151156,15.479732989,5.1568690606,7.1154356841
25JAN24:08:00:00,179.164.100.156,16.247.236.125,ICMP,Ransomware,Low,Blocked,1391,22.62,28,999.0985882,-6.081626289,3.1188349128,5.0255789705
25JAN24:09:00:00,39.24.209.106,71.57.138.167,HTTPS,Brute Force,Low,Blocked,472,283.01,36,2392.3224117,18.274262139,5.645482268,7.6005745419
25JAN24:10:00:00,63.36.253.179,61.132.251.209,HTTP,Phishing,Medium,Successful,1494,109.59,372,2450.7881421,-16.95735965,4.6967462207,6.6203033805
25JAN24:11:00:00,12.239.73.44,171.33.8.19,TCP,Phishing,Medium,Successful,95,273.78,320,3039.2641126,58.96384547,5.6123249007,7.5885382647
25JAN24:12:00:00,89.75.254.210,180.19.156.148,HTTP,SQL Injection,Medium,Blocked,616,234.18,18,2208.6876755,60.533221991,5.4560900931,7.4382618944
25JAN24:13:00:00,196.56.24.195,14.125.176.148,TCP,Brute Force,Critical,Blocked,307,226.66,345,2626.7516399,-106.7823667,5.4234511414,7.2996876603
25JAN24:14:00:00,83.74.116.106,161.182.50.5,TCP,SQL Injection,Medium,Successful,108,182.06,419,2554.8696416,-88.43958591,5.204336358,7.0783250736
25JAN24:15:00:00,205.25.14.143,36.138.4.194,TCP,DDoS,Critical,Blocked,941,188.07,196,2546.2832227,-4.834687805,5.2368142871,7.1790452232
25JAN24:16:00:00,185.67.38.160,167.96.39.43,HTTPS,Malware,High,Blocked,832,191.44,78,2210.0783857,-42.99670243,5.2545744958,7.1678734132
,32.126.165.147,58.117.213.9,UDP,Malware,Medium,Successful,296,188.65,167,2139.5965595,50.202757043,5.2398934994,7.2231153329
25JAN24:18:00:00,29.199.237.7,115.230.40.152,HTTP,Malware,High,Successful,711,166.16,90,1813.8349103,-6.792139989,5.1129512398,7.0530046336
25JAN24:19:00:00,110.21.84.102,7.219.231.62,HTTPS,Brute Force,Medium,Successful,529,295.93,264,3402.8268105,61.646716751,5.6901229737,7.6653581929
25JAN24:20:00:00,11.174.136.146,53.206.66.192,HTTPS,Malware,Low,Successful,785,219.71,472,3403.6836411,-15.99506708,5.3923085405,7.327764075
25JAN24:21:00:00,13.170.171.50,101.220.191.126,HTTPS,DDoS,High,Successful,88,233.11,208,2389.5135973,-35.06211025,5.4515104881,7.3756992259
25JAN24:22:00:00,66.181.20.140,166.247.53.115,HTTPS,SQL Injection,Low,Blocked,355,261.75,212,2837.8822207,-88.8437633,5.567389888,7.4635960916
25JAN24:23:00:00,30.182.78.138,149.230.158.85,HTTPS,Brute Force,Medium,Blocked,452,64.77,271,1269.047962,-11.85326,4.1708426876,6.0902612555
26JAN24:00:00:00,218.4.151.184,5.227.164.224,ICMP,SQL Injection,High,Blocked,473,25.23,263,1228.906477,1.2780205736,3.228034159,5.1811543106
26JAN24:01:00:00,153.226.16.130,105.63.14.51,HTTP,Brute Force,Low,Blocked,1065,144.92,273,2462.3012461,-7.608158998,4.976181935,6.9145638986
26JAN24:02:00:00,154.187.127.113,191.146.121.184,HTTPS,SQL Injection,Low,Blocked,1208,154.27,342,2784.9312264,55.156423662,5.0387043788,7.0344288398
26JAN24:03:00:00,57.236.12.160,93.160.74.181,HTTP,Phishing,Critical,Blocked,1429,248.77,214,3315.2853505,-109.4630739,5.516528815,7.397516765
26JAN24:04:00:00,84.201.0.127,38.63.246.43,ICMP,SQL Injection,Medium,Blocked,459,133.19,374,2219.7706116,44.149835082,4.8917767553,6.8839541101
26JAN24:05:00:00,111.92.142.144,173.104.205.234,ICMP,Malware,Low,Blocked,883,171.3,64,1957.2140842,-27.60680026,5.1434164637,7.0660344617
26JAN24:06:00:00,174.229.19.6,57.248.134.38,HTTP,Phishing,Medium,Blocked,955,158.17,12,1843.3489361,42.451556363,5.0636704672,7.0472054914
26JAN24:07:00:00,70.198.118.46,70.245.172.15,TCP,SQL Injection,Medium,Blocked,473,11.56,210,1068.9774136,4.9697592603,2.4475517283,4.4530647213
26JAN24:08:00:00,118.104.62.16,152.64.19.255,UDP,Brute Force,Medium,Blocked,682,184.6,312,2644.9743732,-14.27025851,5.2181913762,7.1529966659
26JAN24:09:00:00,14.85.15.116,35.239.83.32,TCP,Brute Force,Critical,Successful,96,248.43,174,2590.3730332,-83.18351989,5.515161156,7.412055553
26JAN24:10:00:00,,72.228.3.7,TCP,Brute Force,Medium,Blocked,1003,47.33,431,2078.3816132,-24.95178105,3.8571445552,5.7247551001
26JAN24:11:00:00,114.176.171.237,208.1.130.148,TCP,Ransomware,Medium,Blocked,1016,178.34,256,2704.1778021,39.016524115,5.1836918968,7.1603772675
26JAN24:12:00:00,71.76.54.100,180.198.97.136,HTTPS,DDoS,High,Successful,1241,178.12,463,2985.8050775,46.771897657,5.1824575366,7.1651935133
26JAN24:13:00:00,11.26.58.196,25.83.254.161,ICMP,Brute Force,High,Blocked,1356,49.34,101,1419.7070568,3.856261023,3.8987353138,5.8557486875
26JAN24:14:00:00,219.46.21.11,60.158.68.7,TCP,Phishing,Low,Blocked,85,37.13,16,330.67718142,-7.615272372,3.6144255375,5.5305979978
26JAN24:15:00:00,41.115.192.16,98.136.100.98,ICMP,Brute Force,Low,Blocked,1233,294.02,197,3306.9073286,40.916255167,5.6836478262,7.6492431252
26JAN24:16:00:00,114.87.213.229,51.125.191.211,HTTP,Ransomware,Low,Blocked,1334,118.18,258,2226.7892316,14.459020443,4.7722089705,6.7354462655
26JAN24:17:00:00,121.99.83.116,221.233.72.169,UDP,Malware,Medium,Successful,456,68.3,384,1725.9653146,-16.19374731,4.223909913,6.1353619759
26JAN24:18:00:00,132.210.150.139,187.4.55.63,HTTP,,Medium,Blocked,887,51.48,244,1315.975256,-9.59245158,3.941193577,5.8601237774
26JAN24:19:00:00,111.231.231.65,196.8.80.105,HTTP,Ransomware,Medium,Blocked,178,200.31,348,2468.5287289,-48.58861626,5.2998662165,7.210509243
26JAN24:20:00:00,30.93.110.142,153.222.94.214,HTTPS,Malware,Critical,Blocked,286,182.87,249,2277.1902962,-83.21910358,5.2087755726,7.0874658521
26JAN24:21:00:00,148.175.113.152,168.150.159.95,UDP,Phishing,High,Blocked,1211,193.1,105,2551.15271,35.452701474,5.2632082412,7.2350085163
26JAN24:22:00:00,218.29.207.82,67.102.112.28,HTTP,SQL Injection,Low,Blocked,269,26.49,182,999.17931603,0.196465407,3.2767676808,5.2237364578
26JAN24:23:00:00,105.23.179.85,86.253.221.51,,DDoS,Medium,Blocked,831,268.07,155,2957.3558985,16.227586483,5.5912481777,7.545768957
27JAN24:00:00:00,25.176.180.122,82.15.183.90,UDP,DDoS,Medium,Blocked,676,116.84,287,1959.30457,46.137614578,4.7608055631,6.7615931674
27JAN24:01:00:00,160.230.20.188,215.135.24.126,UDP,Ransomware,Medium,Blocked,413,94.08,169,1415.783339,-2.815432608,4.5441455904,6.4857713494
27JAN24:02:00:00,36.191.138.47,28.157.216.152,HTTP,Malware,Medium,Blocked,1143,138.76,420,2678.7100898,50.551612545,4.9327458942,6.9293911489
27JAN24:03:00:00,60.236.40.36,152.127.160.2,UDP,DDoS,High,Blocked,777,117.08,47,1459.9177008,19.652700924,4.7628575472,6.7324642034
27JAN24:04:00:00,87.153.101.149,59.218.39.89,HTTP,Malware,Medium,Blocked,1128,259.09,43,2664.6432792,-67.73930533,5.5571755303,7.4650201369
27JAN24:05:00:00,172.157.37.36,5.99.36.214,HTTP,Malware,Medium,Successful,127,278.79,321,3115.3648745,44.256963949,5.6304588461,7.5987937247
27JAN24:06:00:00,133.199.106.254,22.5.244.72,HTTPS,Ransomware,High,Blocked,1151,91.11,306,1923.6785312,-39.50894224,4.5120676775,6.3940272268
27JAN24:07:00:00,152.155.92.103,3.112.239.78,TCP,Ransomware,Medium,Blocked,752,259.19,221,3057.2244126,113.59851668,5.5575614221,7.5642014033
27JAN24:08:00:00,17.80.14.221,170.157.248.62,HTTP,Ransomware,,Blocked,1267,234.48,1,2561.9101846,-12.12857255,5.4573703391,7.3958636718
27JAN24:09:00:00,22.6.14.198,40.8.255.82,ICMP,DDoS,Medium,Blocked,1445,279.25,200,3546.7402787,-69.2532307,5.6321074738,7.5419466086
27JAN24:10:00:00,62.112.180.185,68.151.124.129,TCP,Ransomware,Low,Successful,640,73.8,441,2062.7345508,-0.956581105,4.3013588671,6.2454154973
27JAN24:11:00:00,8.253.111.71,137.55.58.129,TCP,DDoS,Critical,Blocked,578,173.13,144,1910.8114185,22.159975575,5.1540428152,7.1180729173
27JAN24:12:00:00,26.253.113.54,191.147.14.173,TCP,Ransomware,Low,Successful,253,82.44,378,1867.8857451,-35.57157534,4.4120708773,6.2943586428
27JAN24:13:00:00,196.86.90.96,136.176.140.194,HTTPS,Brute Force,Medium,Blocked,113,247.25,28,2075.5477163,-25.36225403,5.5104000109,7.4415477867
27JAN24:14:00:00,10.194.205.34,90.157.96.56,HTTP,Malware,Medium,Successful,100,1.7,342,911.07696591,-1.178968328,0.5306341334,2.3722083218
27JAN24:15:00:00,92.4.59.68,221.159.94.91,HTTPS,Ransomware,Critical,Blocked,737,169.49,,0,72.064833817,5.132793987,7.1376717175
27JAN24:16:00:00,196.162.142.93,157.20.204.17,HTTP,Phishing,Low,Successful,1282,101.83,278,2241.4575166,17.163454011,4.6233048544,6.5930081828
27JAN24:17:00:00,50.26.237.175,15.51.99.48,HTTPS,Malware,Low,Blocked,51,96.87,41,1068.4216253,4.8554772192,4.5733699767,6.5264150427
27JAN24:18:00:00,53.167.206.172,46.114.138.9,HTTPS,Malware,Low,Blocked,853,193.51,332,2828.1692447,-136.4957527,5.2653292424,7.105026413
27JAN24:19:00:00,131.89.244.227,96.15.55.116,,Ransomware,Low,Blocked,1478,255.46,147,3155.9706518,46.200446621,5.5430658808,7.5144838832
27JAN24:20:00:00,165.90.185.70,143.38.233.80,HTTPS,SQL Injection,Low,Blocked,71,182.8,345,2300.1506035,12.05776697,5.2083927137,7.1636817708
27JAN24:21:00:00,70.12.98.168,184.157.179.28,UDP,Ransomware,Medium,Successful,1223,255.97,178,3139.3602413,-31.44479251,5.5450602892,7.4732652151
27JAN24:22:00:00,3.139.215.124,55.124.111.219,,Malware,Low,Blocked,1040,79.45,315,1971.5579681,-9.405404597,4.3751280188,6.3039817928
27JAN24:23:00:00,41.159.183.115,66.108.97.117,HTTPS,Phishing,Low,Blocked,276,155.9,325,2302.1609735,-18.40360414,5.0492148402,6.9781171917
28JAN24:00:00:00,41.13.41.158,151.150.202.182,TCP,Malware,High,Blocked,1244,135.22,418,2872.5331079,-2.307559132,4.9069031556,6.8503723762
28JAN24:01:00:00,217.237.107.25,94.209.111.103,UDP,Phishing,Medium,Blocked,597,3.59,167,780.47829847,1.2765959308,1.278154988,3.2736142035
28JAN24:02:00:00,195.145.93.111,203.74.63.130,UDP,DDoS,Medium,Blocked,1404,167.09,123,2386.8111476,-5.921977599,5.1185326493,7.0593667656
28JAN24:03:00:00,69.108.9.76,81.226.5.251,UDP,Brute Force,Medium,Blocked,1143,198.49,74,2109.8870127,-17.71406017,5.2907387714,7.2238177532
28JAN24:04:00:00,56.27.131.135,18.128.229.219,ICMP,Malware,Critical,Blocked,686,177.62,239,2397.7439591,43.545942123,5.1796464931,7.1599805884
28JAN24:05:00:00,149.5.194.133,9.106.70.184,HTTPS,Ransomware,Low,Successful,1026,220.91,249,3027.2042552,-14.85299777,5.397755424,7.3340140344
28JAN24:06:00:00,161.126.200.137,113.63.210.210,HTTPS,DDoS,High,Blocked,859,171.44,263,2556.0372101,-58.08159407,5.1442334095,7.0405350031
28JAN24:07:00:00,155.25.23.5,147.255.254.214,TCP,Brute Force,High,Blocked,512,20.12,252,1075.2855457,-0.511376196,3.0017148422,4.9439870561
28JAN24:08:00:00,8.74.172.27,149.252.169.23,TCP,Ransomware,Low,Successful,151,35.02,357,1177.7755987,0.7890308657,3.5559196124,5.5050430426
28JAN24:09:00:00,43.137.109.123,8.44.43.54,UDP,SQL Injection,Critical,Blocked,1355,178.98,111,2270.6163341,11.165963098,5.1872741236,7.1420571228
28JAN24:10:00:00,201.93.239.21,31.3.243.167,TCP,Ransomware,Low,Blocked,422,573.24751623,180,5222.2947595,-122.0424611,6.3513176064,8.2663418405
28JAN24:11:00:00,201.241.241.1,149.55.134.115,ICMP,Phishing,Low,Blocked,56,23.99,188,595.40369268,-4.023704655,3.1776374937,5.0992949557
28JAN24:12:00:00,97.25.187.221,50.219.5.57,HTTPS,Phishing,High,Blocked,532,128.94,308,1936.4688282,-54.41630482,4.8593472574,6.7430736657
28JAN24:13:00:00,108.187.144.126,34.66.200.251,UDP,SQL Injection,High,Blocked,1394,166.34,207,2583.8871308,42.545000484,5.1140339466,7.0958310903
28JAN24:14:00:00,170.103.145.113,147.117.229.138,TCP,DDoS,Medium,Successful,965,98.69,234,1924.5580231,-30.4718201,4.5919837255,6.4927823998
28JAN24:15:00:00,8.154.157.28,184.85.140.219,ICMP,Brute Force,Low,Blocked,1469,216.16,24,2542.1965975,-7.137823989,5.3760189205,7.3172005796
28JAN24:16:00:00,136.99.27.135,94.72.67.31,ICMP,Ransomware,Medium,Blocked,156,193.17,26,1732.1555396,-6.734347345,5.263570682,7.2044880173
28JAN24:17:00:00,137.223.70.250,131.77.189.121,TCP,Phishing,High,Successful,919,99.91,381,2209.6263888,-0.579958249,4.6042698808,6.549350342
28JAN24:18:00:00,106.166.12.101,146.172.21.166,HTTPS,DDoS,Medium,Successful,154,226.49,,0,12.919151565,5.422700838,7.3767266016
28JAN24:19:00:00,177.101.237.171,160.111.208.30,TCP,SQL Injection,Medium,Blocked,853,194.64,494,3294.2144312,-73.02946127,5.2711517499,7.1619714754
28JAN24:20:00:00,47.51.177.219,37.71.216.190,UDP,Malware,Low,,683,191.27,346,2623.904321,96.336708981,5.2536860947,7.269078108
,195.35.196.37,68.235.79.171,TCP,Phishing,Low,Blocked,1399,166.07,378,3136.6034027,-23.49684944,5.1124094464,7.0378999587
28JAN24:22:00:00,190.93.158.45,169.71.33.25,ICMP,SQL Injection,High,Successful,375,3.52,10,89.905201885,1.2866371655,1.2584638305,3.2552712879
28JAN24:23:00:00,115.211.162.88,122.63.110.54,TCP,Ransomware,Medium,Successful,961,208.98,17,2235.0505054,84.414288932,5.3422386015,7.3442501451
29JAN24:00:00:00,62.4.90.0,125.7.31.102,HTTPS,Brute Force,Critical,Blocked,186,112.87,245,1665.6919251,-1.827625991,4.7262368026,6.6698310091
29JAN24:01:00:00,214.53.97.106,71.35.160.26,HTTP,Phishing,Medium,Blocked,161,282.79,206,3027.9658282,-84.86365298,5.6447046081,7.5467980371
29JAN24:02:00:00,60.50.191.118,137.172.52.178,TCP,Phishing,High,Blocked,120,245.41,258,2674.6855599,-65.89317607,5.502930322,7.4097279309
29JAN24:03:00:00,25.4.70.36,151.170.66.123,HTTPS,Ransomware,Low,Successful,724,176.35,112,2078.1962655,59.204050328,5.1724707134,7.165226098
29JAN24:04:00:00,189.101.171.97,164.46.23.48,HTTPS,Malware,,Blocked,701,75.73,205,1431.8552952,4.6930875321,4.3271745152,6.2818986372
29JAN24:05:00:00,194.204.125.143,183.142.234.171,ICMP,DDoS,Low,Blocked,414,61.19,27,728.54479092,-11.41006245,4.1139839409,6.0328942311
29JAN24:06:00:00,162.54.225.96,,,Brute Force,Medium,Successful,102,102.18,457,1981.5909303,13.929598662,4.6267360618,6.5919337924
29JAN24:07:00:00,209.171.116.249,37.102.213.98,HTTPS,Phishing,Medium,Blocked,543,143.02,71,1663.3778124,7.4611680318,4.9629845505,6.9163196776
29JAN24:08:00:00,151.193.240.105,194.157.217.147,HTTPS,Brute Force,Critical,Blocked,707,88.89,176,1471.9704679,-16.21430473,4.4873997628,6.406905902
29JAN24:09:00:00,2.105.13.72,175.77.183.157,HTTPS,Phishing,Medium,Blocked,488,154.53,202,1836.1182127,-34.75960224,5.040388317,6.9536368437
29JAN24:10:00:00,135.250.184.120,183.157.67.241,UDP,Brute Force,Low,Blocked,1491,49.69,248,1733.8322376,12.487573977,3.9058039069,5.8869858203
29JAN24:11:00:00,42.66.142.174,138.180.196.219,UDP,SQL Injection,Low,Blocked,907,293.32,118,3168.4817757,35.668088583,5.6812641973,7.6443967676
29JAN24:12:00:00,124.150.226.144,101.176.173.195,ICMP,Phishing,Low,Blocked,1490,32.47,9,928.87370522,-9.489550684,3.4803168941,5.3835793194
29JAN24:13:00:00,172.187.212.82,80.235.219.17,TCP,Brute Force,Medium,Blocked,1484,279.59,86,3388.3268174,-58.78390161,5.6333242801,7.5487383168
29JAN24:14:00:00,200.227.93.238,179.182.57.208,HTTPS,DDoS,High,Successful,1385,274.08,23,2858.9426461,17.950619536,5.6134200711,7.568642988
29JAN24:15:00:00,165.151.230.132,93.178.107.172,TCP,SQL Injection,Critical,Blocked,719,157.66,455,2665.9491334,66.955221407,5.0604408791,7.0652505577
29JAN24:16:00:00,207.81.181.120,51.73.153.93,TCP,SQL Injection,Low,Blocked,1229,217.5,240,3014.6813179,-161.2912481,5.3821988965,7.2161283795
29JAN24:17:00:00,87.238.252.44,23.122.39.72,ICMP,DDoS,Medium,Blocked,500,130.87,73,1450.2618379,5.6101849212,4.8742045405,6.8262200025
29JAN24:18:00:00,113.78.65.128,56.246.234.50,HTTPS,Brute Force,Medium,Successful,498,189.05,27,1793.6537509,40.9075507,5.2420115832,7.2183656481
29JAN24:19:00:00,33.205.211.33,20.165.17.67,HTTPS,Ransomware,Medium,Successful,1252,102.24,472,2600.275981,-18.61403351,4.6273230884,6.5468800641
29JAN24:20:00:00,38.87.96.190,14.244.171.252,HTTP,DDoS,Medium,Blocked,503,90.42,349,1663.6108488,-11.26965877,4.5044655925,6.4324099703
29JAN24:21:00:00,171.87.86.90,92.185.122.36,TCP,Brute Force,Medium,Blocked,951,173.51,81,2038.7991295,39.421704753,5.1562352922,7.1340871141
29JAN24:22:00:00,162.51.155.161,52.52.62.15,TCP,DDoS,Medium,Blocked,418,149.49,84,1706.5268402,10.554043557,5.0072295679,6.9631748992
29JAN24:23:00:00,94.60.179.154,203.69.64.16,UDP,DDoS,Low,Blocked,1065,173.9,199,2584.5537714,23.85932715,5.1584804789,7.1238011711
30JAN24:00:00:00,136.225.250.189,86.165.30.144,HTTP,Phishing,High,Blocked,403,86.07,43,900.96161712,-26.24238789,4.4551610348,6.3565374678
30JAN24:01:00:00,191.2.243.63,202.221.19.9,UDP,Brute Force,Low,Successful,111,110.15,488,2117.9076174,-17.14874705,4.701843164,6.6252614084
30JAN24:02:00:00,16.43.4.140,145.114.31.208,UDP,Ransomware,Medium,Successful,1490,25.26,263,1644.8338726,3.5062629899,3.2292225128,5.1947678378
30JAN24:03:00:00,208.155.174.10,49.23.247.120,UDP,Phishing,Medium,Blocked,677,15.78,92,774.72529103,3.5313271143,2.7587439491,4.7361224553
30JAN24:04:00:00,121.50.55.87,164.21.227.128,ICMP,DDoS,Medium,Successful,1233,76.11,339,2173.8305212,-19.69255575,4.3321797937,6.2404268167
30JAN24:05:00:00,7.98.211.100,153.8.169.207,ICMP,Malware,Critical,Successful,1268,22.37,447,1960.1148109,-10.97734886,3.1077212225,4.9809500903
30JAN24:06:00:00,82.112.65.154,23.188.204.255,UDP,DDoS,High,Blocked,376,31.22,84,525.24409269,-8.828375886,3.4410592354,5.3457334162
30JAN24:07:00:00,113.243.23.64,182.60.212.200,HTTP,DDoS,High,Blocked,234,243.9,300,2849.5174972,-89.31412794,5.4967583462,7.388937372
30JAN24:08:00:00,90.222.107.243,10.224.240.72,TCP,Brute Force,Medium,Successful,1051,11.76,423,1609.3434073,-0.398231996,2.4647047928,4.4057648652
30JAN24:09:00:00,157.65.89.125,32.173.79.79,HTTP,Brute Force,High,Blocked,692,197.72,296,2734.1030921,-34.96741356,5.286851939,7.2071726698
30JAN24:10:00:00,95.253.51.177,132.89.83.44,HTTPS,Phishing,Medium,Successful,1338,81.84,135,1756.5198492,21.830910571,4.4047662438,6.3880754397
30JAN24:11:00:00,129.13.70.217,70.64.178.78,ICMP,Ransomware,High,Successful,,261.48,454,0,97.567053822,5.566357837,7.5642006445
30JAN24:12:00:00,143.123.234.18,15.34.148.74,TCP,Phishing,Medium,Blocked,944,145.55,281,2444.0151419,-53.15302969,4.9805197389,6.8728501
30JAN24:13:00:00,185.82.25.161,50.33.137.211,TCP,SQL Injection,Critical,Successful,1018,91.74,489,2314.1131362,-11.39935184,4.5189585982,6.4469581922
30JAN24:14:00:00,27.74.68.220,120.69.183.176,HTTPS,DDoS,Critical,Successful,605,155.34,59,1586.496915,54.953022869,5.0456163274,7.0408279702
30JAN24:15:00:00,118.170.66.201,69.226.93.183,HTTPS,Malware,High,Blocked,655,114.65,397,2228.165196,-9.181843246,4.7418840965,6.6762873847
30JAN24:16:00:00,,77.224.116.193,UDP,DDoS,Low,Blocked,612,169.33,359,2508.2014467,-1.274463513,5.1318495327,7.0766838374
30JAN24:17:00:00,13.197.8.114,200.124.182.141,ICMP,DDoS,Low,Blocked,638,34.45,488,1768.7749107,-10.6447397,3.5395092877,5.4402737268
30JAN24:18:00:00,65.77.40.64,135.173.180.124,ICMP,Phishing,High,Blocked,809,299.1,342,3674.489231,-51.39972537,5.7007779991,7.6218320421
30JAN24:19:00:00,62.22.177.116,72.80.102.133,HTTP,Malware,Low,Blocked,1241,127.72,241,2304.6196094,-45.74518111,4.8498404461,6.7432282509
30JAN24:20:00:00,88.194.169.217,43.211.63.190,UDP,Malware,High,Blocked,281,104.53,465,2029.1410378,-6.216969637,4.6494742072,6.5868514794
30JAN24:21:00:00,192.40.29.231,213.229.123.130,UDP,Malware,Medium,Blocked,1266,213.09,368,3470.9624189,6.7745664846,5.3617146586,7.3121562054
